id,name,region,jumps,pod_kills,ship_kills,npc_kills,station
30003385,Evuldgenzo,Metropolis,119,0,0,22,T
30003386,Ongund,Metropolis,110,0,0,22,F
30003387,Jondik,Metropolis,50,0,0,60,T
30003388,Olbra,Metropolis,297,0,0,51,T
30003389,Altrinur,Metropolis,292,0,0,383,T
30003390,Vilur,Metropolis,74,0,0,354,T
30003391,Reset,Metropolis,34,1,0,247,T
30003392,Eygfe,Metropolis,188,0,0,79,T
30003393,Eiluvodi,Metropolis,104,0,0,39,T
30003394,Freatlidur,Metropolis,23,0,0,20,T
30003395,Roleinn,Metropolis,88,0,0,170,T
30003396,Maturat,Metropolis,100,0,0,92,T
30003397,Bongveber,Metropolis,32,0,0,163,T
30003398,Anbald,Metropolis,12,0,0,167,T
30003399,Vorsk,Metropolis,13,0,0,54,T
30003400,Hjortur,Metropolis,116,0,0,0,T
30003401,Egbonbet,Metropolis,6,0,0,0,T
30003402,Totkubad,Metropolis,51,0,0,31,T
30003403,Meimungen,Metropolis,22,0,0,20,T
30003404,Agtver,Metropolis,13,0,0,58,T
30003405,Datulen,Metropolis,27,0,0,47,T
30003406,Situner,Metropolis,2,0,0,0,T
30003407,Tamekamur,Metropolis,3,0,0,0,T
30003408,Evettullur,Metropolis,85,0,0,10,T
30003409,Leurtmar,Metropolis,194,0,0,142,T
30003410,Ryddinjorn,Metropolis,190,0,0,90,T
30003411,Arlek,Metropolis,156,0,0,51,T
30003412,Elgoi,Metropolis,218,0,0,130,T
30003413,Eram,Metropolis,385,0,0,78,T
30003414,Yrmori,Metropolis,137,0,5,91,T
30003415,Aldagolf,Metropolis,130,0,0,244,T
30003416,Aldrat,Metropolis,110,0,0,208,T
30003417,Urnhard,Metropolis,26,0,0,68,T
30003418,Hardbako,Metropolis,17,0,0,123,T
30003419,Erstur,Metropolis,26,0,0,114,T
30003420,Fredagod,Metropolis,13,0,0,9,T
30003421,Libold,Metropolis,4,0,0,46,T
30003422,Wirdalen,Metropolis,33,0,0,76,T
30003423,Nein,Metropolis,21,0,0,5,T
30003424,Enden,Metropolis,5,0,1,30,F
30003425,Erstet,Metropolis,11,0,0,5,F
30003426,Anstard,Metropolis,17,0,5,37,T
30003427,Osvestmunnur,Metropolis,31,0,0,14,T
30003428,Hilfhurmur,Metropolis,74,0,0,68,T
30003429,Geffur,Metropolis,17,0,0,8,T
30003430,Oppold,Metropolis,90,0,0,49,T
30003431,Tratokard,Metropolis,97,0,0,138,T
30003432,Lumegen,Metropolis,13,0,0,102,T
30003433,Gedugaud,Metropolis,107,0,0,27,T
30003434,Polstodur,Metropolis,61,0,0,54,T
30003435,Hebisa,Metropolis,10,0,0,69,F
30003436,Tollus,Metropolis,56,0,0,62,T
30003437,Ogoten,Metropolis,57,0,0,62,T
30003438,Earled,Metropolis,11,0,0,68,F
30003439,Aderkan,Metropolis,22,0,0,169,F
30003440,Ansher,Metropolis,0,0,0,0,F
30003441,Earwik,Metropolis,112,0,0,97,T
30003442,Finanar,Metropolis,38,0,9,57,T
30003443,Moselgi,Metropolis,56,0,1,47,T
30003444,Mateber,Metropolis,24,0,0,0,T
30003445,Iluin,Metropolis,11,0,0,28,F
30003446,Ofage,Metropolis,33,0,0,0,F
30003447,Josekorn,Metropolis,103,0,0,107,T
30003448,Nifflung,Metropolis,58,0,0,126,T
30003449,Hakeri,Metropolis,56,0,0,129,T
30003450,Oraekja,Metropolis,21,0,0,409,F
30003451,Dantbeinn,Metropolis,30,0,0,197,T
30003452,Irgrus,Metropolis,15,0,0,95,T
30003453,Orduin,Metropolis,125,0,0,130,T
30003454,Engosi,Metropolis,28,0,0,216,F
30003455,Atonder,Metropolis,7,0,0,16,F
30003456,Hotrardik,Metropolis,42,0,0,99,T
30003457,Ridoner,Metropolis,43,0,0,144,T
30003458,Klaevik,Metropolis,16,0,0,101,T
30003459,Lirerim,Metropolis,130,0,0,0,F
30003460,Offikatlin,Metropolis,49,0,0,0,F
30003461,Diromitur,Metropolis,94,0,1,155,F
30003462,Eldjaerin,Metropolis,50,0,0,41,T
30003463,Erlendur,Metropolis,64,0,0,0,F
30003464,Aldik,Metropolis,34,0,0,60,T
30003465,Tabbetzur,Metropolis,38,0,0,0,T
30003466,Eurgrana,Metropolis,28,0,1,0,T
30003467,Frulegur,Metropolis,57,0,4,95,T
30003468,Hroduko,Metropolis,88,0,1,316,T
30003469,Hodrold,Metropolis,49,0,0,197,T
30003470,Odebeinn,Metropolis,56,3,0,0,T
30003471,Konora,Metropolis,45,0,0,11,T
30003472,Erindur,Metropolis,46,0,0,169,T
30003473,Fahruni,Domain,30,0,0,41,T
30003474,Sahda,Domain,52,0,0,2,T
30003475,Naguton,Domain,29,0,0,5,T
30003476,Ealur,Domain,26,0,0,44,T
30003477,Shajarleg,Domain,36,0,0,31,F
30003478,Basan,Domain,32,0,0,4,F
30003479,Akila,Domain,26,0,0,10,T
30003480,Amod,Domain,29,0,0,20,T
30003481,Unefsih,Domain,49,0,0,0,F
30003482,Mista,Domain,102,1,0,39,T
30003483,Valmu,Domain,54,0,0,0,F
30003484,Sibot,Domain,20,0,0,1,T
30003485,Andabiar,Domain,88,0,0,17,T
30003486,Kheram,Domain,55,0,0,33,T
30003487,Arbaz,Domain,212,0,1,323,T
30003488,Penirgman,Domain,688,0,0,500,T
30003489,Chaven,Domain,240,0,1,746,T
30003490,Khopa,Domain,307,0,0,991,T
30003491,Ashab,Domain,2267,0,2,120,T
30003492,Orkashu,Domain,269,0,0,656,T
30003493,Youl,Domain,328,0,0,448,T
30003494,Ekid,Domain,125,0,0,455,T
30003495,Raravoss,Domain,149,0,0,144,F
30003496,Nakri,Domain,55,0,0,271,T
30003497,Zaimeth,Domain,28,0,0,289,T
30003498,Sharhelund,Domain,192,0,0,323,T
30003499,Mai,Domain,9,2,1,14,T
30003500,Sharji,Domain,34,0,0,143,F
30003501,Kudi,Domain,93,0,0,356,F
30003502,Bahromab,Domain,136,0,0,500,T
30003503,Madirmilire,Domain,2058,0,3,249,T
30003504,Niarja,Domain,1935,0,28,17,F
30003505,Fabum,Domain,17,0,0,102,T
30003506,Saana,Domain,34,0,0,340,T
30003507,Teshi,Domain,88,0,0,65,T
30003508,Sayartchen,Domain,121,0,0,190,T
30003509,Gosalav,Domain,20,0,0,27,T
30003510,Sorzielang,Domain,30,0,0,266,T
30003511,Somouh,Domain,45,0,0,183,T
30003512,Abaim,Domain,31,0,0,126,T
30003513,Ides,Domain,16,0,0,17,F
30003514,Yeeramoun,Domain,140,0,0,139,T
30003515,Anila,Domain,106,0,0,60,F
30003516,Pedel,Domain,9,0,0,69,T
30003517,Etav,Domain,38,0,0,111,T
30003518,Saheri,Domain,8,0,0,9,F
30003519,Lahnina,Domain,12,0,0,127,F
30003520,Mahrokht,Domain,113,0,0,103,F
30003521,Alkabsi,Domain,124,0,0,34,T
30003522,Sarum Prime,Domain,1070,1,2,46,T
30003523,Hama,Domain,718,0,0,12,F
30003524,Irnal,Domain,247,0,0,10,T
30003525,Bagodan,Domain,721,0,0,59,T
30003526,Murzi,Domain,186,0,0,64,F
30003527,Chesoh,Domain,73,0,0,58,F
30003528,Herila,Domain,76,0,0,104,T
30003529,Chemilip,Domain,97,0,0,227,T
30003530,Raravath,Domain,26,0,1,9,T
30003531,Hisoufad,Domain,57,0,0,85,T
30003532,Jesoyeh,Domain,39,0,0,142,T
30003533,Hahda,Domain,16,0,0,92,T
30003534,Namaili,Domain,11,0,0,0,T
30003535,Afivad,Domain,13,0,0,71,T
30003536,Uzigh,Domain,9,0,0,78,F
30003537,Erzoh,Domain,2,0,0,27,T
30003538,Merz,Domain,26,0,0,59,F
30003539,Miakie,Domain,2,0,0,81,F
30003540,Sirkahri,Domain,16,0,0,0,F
30003541,Faswiba,Domain,21,0,0,0,T
30003542,Hayumtom,Domain,22,0,0,7,T
30003543,Zanka,Domain,13,0,0,7,T
30003544,Galeh,Domain,20,0,0,0,F
30003545,Yuhelia,Domain,583,0,0,84,T
30003546,Maiah,Domain,56,0,0,51,T
30003547,Hamse,Domain,31,0,0,71,T
30003548,Barira,Domain,541,0,0,14,F
30003549,Lashkai,Domain,15,0,0,0,F
30003550,Zhilshinou,Domain,6,0,0,33,T
30003551,Jaswelu,Domain,16,0,0,34,F
30003552,Ana,Domain,8,0,0,16,T
30003553,Warouh,Domain,69,0,0,68,T
30003554,Jambu,Domain,33,0,0,8,T
30003555,Bittanshal,Domain,33,0,0,70,T
30003556,Arton,Domain,41,0,2,7,T
30003557,Sieh,Domain,4,0,0,0,T
30003558,Madimal,Domain,30,0,0,17,T
30003559,Mamet,Domain,94,0,0,26,T
30003560,Hoshoun,Domain,6,0,0,0,T
30003561,Biphi,Domain,45,0,0,82,F
30003562,Ziriert,Domain,9,0,0,1,T
30003563,Misaba,Domain,71,0,0,0,T
30003564,Rephirib,Domain,5,0,0,18,F
30003565,Conomette,Solitude,34,0,0,36,F
30003566,Aimoguier,Solitude,15,0,0,3,T
30003567,Yveve,Solitude,71,0,0,0,F
30003568,Meunvon,Solitude,7,0,0,0,T
30003569,Cadelanne,Solitude,7,0,0,86,T
30003570,Elore,Solitude,61,0,1,0,T
30003571,Anckee,Solitude,70,0,1,20,T
30003572,Vevelonel,Solitude,8,0,0,0,T
30003573,Pertnineere,Solitude,43,1,0,1,T
30003574,Boystin,Solitude,51,0,0,232,T
30003575,Lour,Solitude,44,0,0,318,T
30003576,Maire,Solitude,134,0,1,595,T
30003577,Oerse,Solitude,84,0,0,80,T
30003578,Octanneve,Solitude,97,0,0,195,T
30003579,Larryn,Solitude,53,0,0,110,T
30003580,Niballe,Solitude,35,0,0,61,T
30003581,Postouvin,Solitude,23,0,0,136,F
30003582,Odinesyn,Solitude,13,0,0,100,T
30003583,Weraroix,Solitude,20,0,0,0,F
30003584,Sarline,Solitude,21,0,0,0,T
30003585,Aeter,Solitude,13,0,0,0,T
30003586,Gererique,Solitude,8,0,0,368,T
30003587,Harner,Solitude,11,0,0,0,F
30003588,Yvaeroure,Solitude,55,0,0,67,T
30003589,Vecodie,Solitude,53,0,0,0,T
30003590,Arasare,Solitude,54,0,0,223,T
30003591,Yvelet,Solitude,46,0,0,89,T
30003592,Lazer,Solitude,15,0,0,88,T
30003593,Stoure,Solitude,9,0,0,156,T
30003594,Heluene,Solitude,77,0,2,45,T
30003595,Arittant,Solitude,4,0,0,56,T
30003596,Oruse,Solitude,4,0,0,0,F
30003597,Hare,Solitude,63,0,0,7,F
30003598,Ogaria,Solitude,45,0,0,29,T
30003599,Faurulle,Solitude,75,0,0,0,F
30003600,Agaullores,Solitude,47,0,0,0,T
30003601,Babirmoult,Solitude,21,0,0,3,T
30003602,Ratillose,Solitude,7,0,0,2,T
30003603,Ondree,Solitude,15,0,0,142,T
30003604,Pochelympe,Solitude,16,0,0,3,T
30003605,Eggheron,Solitude,7,0,0,161,F
30003606,Toustain,Solitude,4,0,0,5,T
30003607,Straloin,Solitude,4,0,0,0,T
30003608,H1-ESN,Tenal,3,0,0,0,F
30003609,3DR-CR,Tenal,5,0,0,0,F
30003610,RLTG-3,Tenal,18,0,0,0,F
30003611,S-EVIQ,Tenal,57,2,0,0,T
30003612,EOY-BG,Tenal,20,0,0,0,T
30003613,PNS7-J,Tenal,25,0,0,0,F
30003614,IG-ZAM,Tenal,3,0,0,0,T
30003615,0-UVHJ,Tenal,3,0,0,0,F
30003616,NCG-PW,Tenal,3,0,0,0,F
30003617,1QH-0K,Tenal,8,0,0,0,F
30003618,ZH3-BS,Tenal,8,0,0,0,F
30003619,ZJ-QOO,Tenal,9,0,0,0,F
30003620,ZXA-V6,Tenal,4,0,0,0,F
30003621,I1-BE8,Tenal,4,0,0,0,F
30003622,W8O-19,Tenal,0,0,0,0,F
30003623,U1TX-A,Tenal,14,0,0,0,F
30003624,1BWK-S,Tenal,5,0,0,0,F
30003625,KMV-CQ,Tenal,8,0,0,5,F
30003626,RKE-CP,Tenal,23,0,0,0,F
30003627,NV-3KA,Tenal,6,0,0,0,F
30003628,S-1LIO,Tenal,17,0,0,0,F
30003629,S-KSWL,Tenal,7,0,0,0,T
30003630,5-O8B1,Tenal,8,0,0,31,F
30003631,R-YWID,Tenal,30,0,0,148,T
30003632,30-D5G,Tenal,9,0,0,0,T
30003633,HB-FSO,Tenal,14,0,0,63,T
30003634,J1-KJP,Tenal,12,0,0,63,T
30003635,KW-1MV,Tenal,1,0,0,0,F
30003636,G06-8Y,Tenal,11,0,0,0,F
30003637,U-O2DA,Tenal,1,0,0,0,F
30003638,WV-0R2,Tenal,3,0,0,125,T
30003639,SZ6-TA,Tenal,1,0,0,0,F
30003640,6-AOLS,Tenal,12,0,0,0,F
30003641,IKTD-P,Tenal,1,0,0,4,F
30003642,33CE-7,Tenal,6,0,0,48,F
30003643,L-P3XM,Tenal,0,0,0,0,F
30003644,DCJ-ZT,Tenal,6,0,0,0,F
30003645,O36A-P,Tenal,18,0,0,0,F
30003646,Z-LO6I,Tenal,23,0,0,0,F
30003647,0M-103,Tenal,12,0,0,0,F
30003648,6OYQ-Z,Tenal,9,0,0,1,T
30003649,HE5T-A,Tenal,6,0,0,0,F
30003650,A-1IJ9,Tenal,7,0,0,0,F
30003651,Y-YHZQ,Tenal,6,0,0,0,F
30003652,Z-SR1I,Tenal,7,1,0,174,T
30003653,GW7P-8,Tenal,7,0,0,158,F
30003654,SF-XJS,Tenal,26,0,0,0,F
30003655,A1RR-M,Tenal,20,0,0,86,T
30003656,AR-5SY,Tenal,7,0,0,647,F
30003657,OE-4HB,Tenal,17,0,0,246,T
30003658,ZK-YQ3,Tenal,13,0,0,0,F
30003659,MZPH-W,Tenal,11,0,0,0,F
30003660,W0X-MG,Tenal,6,0,0,0,F
30003661,JI-1UQ,Tenal,10,0,0,6,T
30003662,EN-GTB,Tenal,17,0,0,0,T
30003663,U5-XW7,Tenal,5,0,0,0,F
30003664,JSI-LL,Tenal,8,0,0,0,F
30003665,M-UC0S,Tenal,3,0,0,0,F
30003666,V7-MID,Tenal,10,0,0,125,T
30003667,SY0W-2,Tenal,3,0,0,0,T
30003668,2-3Q2G,Tenal,5,0,0,12,F
30003669,Q1U-IU,Tenal,9,0,0,0,F
30003670,C-XNUA,Tenal,10,0,0,0,F
30003671,7D-PAT,Tenal,11,0,0,249,F
30003672,V-LDEJ,Tenal,20,2,0,145,T
30003673,T-K10W,Tenal,7,0,0,74,F
30003674,P-UCRP,Tenal,5,0,0,488,F
30003675,3-QYVE,Tenal,0,0,0,84,F
30003676,C8-CHY,Fade,104,0,0,0,T
30003677,E-9ORY,Fade,106,0,0,0,T
30003678,CR-IFM,Fade,13,0,0,0,F
30003679,HHK-VL,Fade,153,0,0,71,F
30003680,P-33KR,Fade,97,0,0,0,T
30003681,DO6H-Q,Fade,299,1,1,0,F
30003682,DW-T2I,Fade,25,0,0,0,T
30003683,O-CNPR,Fade,36,0,0,0,T
30003684,L-SCBU,Fade,2,0,0,90,T
30003685,VRH-H7,Fade,69,1,1,1,F
30003686,O1Y-ED,Fade,31,0,0,55,T
30003687,K4YZ-Y,Fade,98,0,0,0,T
30003688,X36Y-G,Fade,136,0,0,0,F
30003689,L-C3O7,Fade,150,8,14,8,T
30003690,YKSC-A,Fade,84,0,2,0,F
30003691,FIO1-8,Fade,50,2,1,3,T
30003692,C-OK0R,Fade,32,0,0,11,F
30003693,0-ARFO,Fade,20,0,0,11,F
30003694,E9KD-N,Fade,55,0,0,17,F
30003695,8W-OSE,Fade,4,0,0,91,T
30003696,WQY-IQ,Fade,1,0,0,0,F
30003697,C4C-Z4,Fade,39,0,0,99,T
30003698,GME-PQ,Fade,39,0,0,34,F
30003699,MPPA-A,Fade,12,0,0,0,F
30003700,X5-UME,Fade,2,0,0,0,F
30003701,I-UUI5,Fade,4,0,0,0,T
30003702,8QMO-E,Fade,21,0,0,336,T
30003703,G-5EN2,Providence,116,0,0,0,T
30003704,9-F0B2,Providence,133,0,1,0,T
30003705,YWS0-Z,Providence,195,0,0,0,T
30003706,4B-NQN,Providence,178,0,0,0,T
30003707,9UY4-H,Providence,526,3,1,4,T
30003708,49GC-R,Providence,87,0,0,132,T
30003709,D-GTMI,Providence,129,0,0,82,T
30003710,FSW-3C,Providence,30,0,0,0,F
30003711,FX-7EM,Providence,26,0,0,76,T
30003712,MH9C-S,Providence,89,2,2,0,T
30003713,G7AQ-7,Providence,42,0,0,0,F
30003714,QBL-BV,Providence,48,0,0,463,T
30003715,T-RPFU,Providence,312,5,13,39,T
30003716,I7S-1S,Providence,43,0,0,196,T
30003717,U-HYMT,Providence,58,0,0,0,T
30003718,FC-3YI,Providence,3,0,0,321,T
30003719,QR-K85,Providence,12,0,0,114,T
30003720,5IO8-U,Providence,29,0,0,0,F
30003721,DP-JD4,Providence,45,0,0,16,F
30003722,OXIY-V,Providence,17,0,0,35,T
30003723,H6-CX8,Providence,293,2,2,0,T
30003724,D61A-G,Providence,136,0,1,14,T
30003725,Shintaht,Providence,68,0,1,140,T
30003726,Y-MPWL,Providence,145,5,9,0,T
30003727,D-6WS1,Providence,44,0,0,129,T
30003728,SI-I89,Providence,46,0,1,146,T
30003729,KBP7-G,Providence,285,0,0,10,T
30003730,B-WPLZ,Providence,100,0,0,73,T
30003731,XHQ-7V,Providence,343,5,13,1,T
30003732,E-YCML,Providence,17,1,2,21,T
30003733,TU-O0T,Providence,12,0,0,119,T
30003734,Y9-MDG,Providence,20,0,0,105,T
30003735,PI5-39,Providence,29,0,0,367,T
30003736,GN7-XY,Providence,60,0,0,243,T
30003737,F-DTOO,Providence,58,0,0,88,T
30003738,5KG-PY,Providence,43,0,0,920,T
30003739,QO-SRI,Providence,14,0,0,260,F
30003740,INQ-WR,Providence,14,0,0,5,F
30003741,S9X-AX,Providence,100,0,0,0,T
30003742,TU-RI6,Providence,58,0,0,286,T
30003743,08Z-JJ,Providence,45,1,1,0,T
30003744,X-4WZD,Providence,24,0,0,246,T
30003745,6-OQJV,Providence,41,0,1,179,T
30003746,AY-YCU,Providence,72,0,0,264,T
30003747,ZT-LPU,Providence,49,0,0,122,T
30003748,3GXF-U,Providence,94,0,0,0,T
30003749,VKI-T7,Providence,38,0,0,137,T
30003750,8P9-BM,Providence,138,1,3,4,T
30003751,F-YH5B,Providence,223,1,3,95,T
30003752,H-GKI6,Providence,31,0,0,125,T
30003753,YQB-22,Providence,10,0,0,14,T
30003754,2-TEGJ,Providence,57,0,0,0,T
30003755,MVCJ-E,Providence,29,0,0,0,F
30003756,AY-24I,Providence,52,0,0,0,T
30003757,BK4-YC,Providence,4,0,0,0,T
30003758,K1I1-J,Providence,67,0,0,220,T
30003759,LF-2KP,Providence,105,0,0,0,T
30003760,JEIV-E,Providence,108,0,0,146,T
30003761,O-Y5JQ,Providence,6,0,0,59,T
30003762,DNR-7M,Providence,42,0,0,62,T
30003763,N-RMSH,Providence,48,0,0,186,T
30003764,K1Y-5H,Providence,95,0,0,132,T
30003765,IWZ3-C,Providence,86,0,0,249,T
30003766,1-1I53,Providence,47,0,0,475,T
30003767,N8XA-L,Providence,46,0,0,0,T
30003768,18-GZM,Providence,3,0,0,125,F
30003769,R3-K7K,Providence,106,1,1,4,T
30003770,X-R3NM,Providence,60,0,0,0,T
30003771,8B-VLX,Providence,14,0,0,0,F
30003772,G-B22J,Providence,15,0,0,160,T
30003773,X6AB-Y,Providence,42,0,0,17,T
30003774,2V-CS5,Providence,38,0,0,112,F
30003775,H9-J8N,Providence,37,0,0,11,T
30003776,HP-6Z6,Providence,23,0,0,380,T
30003777,GA9P-0,Providence,38,0,0,653,T
30003778,7YWV-S,Providence,16,0,0,362,T
30003779,TXJ-II,Providence,7,0,0,276,T
30003780,C1-HAB,Providence,6,0,0,366,F
30003781,3KB-J0,Providence,70,0,0,188,T
30003782,0B-HLZ,Providence,22,0,0,0,F
30003783,Z-RFE3,Providence,33,0,0,240,T
30003784,I-MGAB,Providence,18,0,0,294,T
30003785,18XA-C,Providence,17,0,0,4,T
30003786,3D-CQU,Providence,51,0,0,0,T
30003787,Agoze,Placid,107,2,6,4,T
30003788,Intaki,Placid,24,0,1,0,T
30003789,Brarel,Placid,17,0,0,133,T
30003790,Vey,Placid,60,0,1,7,T
30003791,Annancale,Placid,19,0,0,24,T
30003792,Ostingele,Placid,193,1,8,6,T
30003793,Harroule,Placid,32,0,0,8,T
30003794,Stacmon,Placid,218,0,0,188,T
30003795,Covryn,Placid,45,0,2,54,T
30003796,Iges,Placid,54,0,2,106,T
30003797,Dastryns,Placid,70,0,0,20,T
30003798,Slays,Placid,58,0,0,121,T
30003799,Uphallant,Placid,37,0,0,91,T
30003800,Alperaute,Placid,52,0,1,43,T
30003801,Aunsou,Placid,60,0,1,0,T
30003802,Cumemare,Placid,24,0,0,11,T
30003803,Reynire,Placid,10,0,0,10,T
30003804,Pain,Placid,1,0,0,4,T
30003805,Gare,Placid,42,0,0,25,T
30003806,Pelille,Placid,60,0,0,10,T
30003807,Dour,Placid,27,0,0,29,T
30003808,Grispire,Placid,17,0,0,20,T
30003809,Brellystier,Placid,13,0,0,253,T
30003810,Vivanier,Placid,32,0,0,97,T
30003811,Algasienan,Placid,62,0,0,93,T
30003812,Osmallanais,Placid,65,0,0,0,T
30003813,Ivorider,Placid,23,0,0,17,F
30003814,Mollin,Placid,21,0,0,34,T
30003815,Iffrue,Placid,42,0,0,0,F
30003816,Vilinnon,Placid,14,0,0,9,T
30003817,Ommaerrer,Placid,6,0,0,28,T
30003818,Aulbres,Placid,44,0,0,38,T
30003819,Barleguet,Placid,55,0,0,126,T
30003820,Vestouve,Placid,32,0,0,18,T
30003821,Ausmaert,Placid,16,0,0,51,T
30003822,Espigoure,Placid,6,0,0,13,T
30003823,Kenninck,Placid,12,0,0,84,T
30003824,Archavoinet,Placid,22,0,0,0,T
30003825,Eugales,Placid,51,0,0,0,T
30003826,Frarie,Placid,61,0,0,1,T
30003827,Aubenall,Placid,211,0,11,1,T
30003828,Moclinamaud,Placid,54,0,0,3,T
30003829,Renarelle,Placid,153,1,2,2,T
30003830,Orvolle,Placid,283,1,0,173,T
30003831,Osmeden,Placid,126,0,0,151,T
30003832,Adacyne,Placid,60,0,0,121,T
30003833,Oulley,Placid,181,1,12,3,T
30003834,Chardalane,Placid,27,0,0,10,T
30003835,Maut,Placid,27,1,1,0,T
30003836,Vlillirier,Placid,216,0,4,71,T
30003837,Aldranette,Placid,184,0,0,4,T
30003838,Oicx,Placid,81,0,1,1,T
30003839,Evaulon,Placid,51,0,1,0,T
30003840,Anchauttes,Placid,64,0,1,0,T
30003841,Alsavoinon,Placid,53,0,0,2,F
30003842,Esesier,Placid,15,0,0,10,T
30003843,Avaux,Placid,17,0,1,0,T
30003844,Gallusiene,Placid,24,0,0,8,F
30003845,Ruerrotta,Placid,28,0,0,55,T
30003846,Hedoubel,Placid,8,0,0,29,F
30003847,Amoen,Placid,31,0,0,84,F
30003848,Amasiree,Placid,18,0,0,3,T
30003849,Aubonnie,Placid,6,0,0,0,F
30003850,Alparena,Placid,26,0,0,84,T
30003851,Reschard,Placid,43,0,1,13,F
30003852,Arderonne,Placid,38,0,0,16,F
30003853,Mercomesier,Placid,19,0,0,5,T
30003854,Alamel,Placid,42,0,0,3,F
30003855,Mantenault,Placid,25,0,0,6,F
30003856,Athounon,Placid,10,0,0,19,F
30003857,Odamia,Placid,57,0,4,4,F
30003858,Gousoviba,Khanid,71,0,0,48,F
30003859,Neyi,Khanid,1,0,0,80,T
30003860,Kihtaled,Khanid,104,0,0,10,T
30003861,Ipref,Khanid,40,0,0,43,T
30003862,Agil,Khanid,153,3,0,43,T
30003863,Khanid Prime,Khanid,12,0,0,126,T
30003864,Jachanu,Khanid,67,0,0,47,F
30003865,Sazre,Khanid,65,0,0,74,F
30003866,Bukah,Khanid,149,0,0,94,F
30003867,Ervekam,Khanid,141,0,0,1,F
30003868,Mashtarmem,Khanid,10,0,0,6,F
30003869,Sehsasez,Khanid,77,0,0,47,F
30003870,Osis,Khanid,119,0,0,5,F
30003871,Geztic,Khanid,120,0,0,39,F
30003872,Yezara,Khanid,73,0,0,0,F
30003873,Kahah,Khanid,27,0,0,7,T
30003874,Saloti,Khanid,6,0,0,25,F
30003875,Hishai,Khanid,124,0,0,8,F
30003876,Molea,Khanid,273,0,1,125,F
30003877,Gidali,Khanid,280,0,0,93,F
30003878,Palas,Khanid,300,0,0,96,T
30003879,Safshela,Khanid,20,0,0,421,T
30003880,Reteka,Khanid,263,0,0,357,F
30003881,Moniyyuku,Khanid,259,0,0,194,F
30003882,Lansez,Khanid,181,0,0,42,F
30003883,Keberz,Khanid,218,0,0,114,F
30003884,Nourbal,Khanid,3,0,0,0,F
30003885,Arzanni,Khanid,119,0,0,96,F
30003886,Ashmarir,Khanid,61,0,0,0,F
30003887,Kaira,Khanid,21,0,0,0,F
30003888,Badivefi,Khanid,114,0,1,10,T
30003889,Talidal,Khanid,45,0,0,78,F
30003890,Ashi,Khanid,14,0,0,141,T
30003891,Tzashrah,Khanid,29,0,0,90,F
30003892,Efa,Khanid,25,0,0,0,F
30003893,Moro,Khanid,8,0,0,10,F
30003894,Sabusi,Khanid,2,0,0,0,F
30003895,Ainsan,Khanid,28,0,0,0,F
30003896,Claini,Khanid,44,0,0,48,F
30003897,Gehi,Khanid,50,0,0,1,T
30003898,Seshala,Khanid,14,0,0,1,F
30003899,Vezila,Khanid,33,0,0,26,T
30003900,Ham,Khanid,31,0,0,0,F
30003901,Upt,Khanid,3,0,0,0,F
30003902,Hemouner,Khanid,7,0,0,0,F
30003903,Afnakat,Khanid,83,0,0,3,F
30003904,Col,Khanid,45,0,0,73,F
30003905,Chamemi,Khanid,45,1,0,7,T
30003906,Firbha,Khanid,4,0,0,0,F
30003907,Tegheon,Khanid,42,0,0,42,F
30003908,Bashyam,Khanid,10,0,2,46,T
30003909,Parses,Khanid,58,0,1,149,T
30003910,Balanaz,Khanid,3,0,0,24,F
30003911,Edani,Khanid,90,0,0,30,F
30003912,Danera,Khanid,52,0,0,276,T
30003913,Bomana,Khanid,16,0,0,107,F
30003914,Rahabeda,Khanid,23,0,0,24,F
30003915,Aurejet,Khanid,1,0,0,8,F
30003916,Rilera,Khanid,40,0,0,0,F
30003917,Amafi,Khanid,46,0,0,13,F
30003918,Hakana,Khanid,5,0,0,27,F
30003919,Ashkoo,Khanid,36,0,0,10,F
30003920,Baratar,Khanid,41,0,0,15,T
30003921,Arzieh,Khanid,2,0,0,64,T
30003922,Nahrneder,Khanid,21,0,0,0,T
30003923,Nandeza,Khanid,53,0,0,0,T
30003924,Dimoohan,Khanid,5,0,0,28,F
30003925,Chitiamem,Khanid,22,0,0,5,F
30003926,Kuhri,Khanid,5,0,0,2,T
30003927,Zahefeus,Khanid,19,0,0,10,F
30003928,Zephan,Khanid,22,0,0,1,T
30003929,Neda,Khanid,1,0,0,0,F
30003930,Goudiyah,Khanid,30,2,1,2,T
30003931,Sassecho,Khanid,24,0,0,74,F
30003932,Timudan,Khanid,19,0,0,10,F
30003933,Ibani,Khanid,11,0,0,19,T
30003934,Cabeki,Khanid,11,0,0,4,F
30003935,Irmalin,Khanid,13,1,0,39,T
30003936,Nakis,Khanid,29,0,0,12,F
30003937,Hezere,Khanid,6,0,0,14,F
30003938,Fanathor,Khanid,3,0,0,0,F
30003939,Zirsem,Khanid,36,0,0,0,T
30003940,Pout,Khanid,15,0,0,42,F
30003941,Rafeme,Khanid,12,0,0,2,F
30003942,A2-V27,Querious,25,0,0,0,T
30003943,T8H-66,Querious,20,0,0,0,F
30003944,A3-LOG,Querious,2,0,0,0,F
30003945,7V-KHW,Querious,11,0,0,0,F
30003946,O3L-95,Querious,6,0,1,19,F
30003947,0-WT2D,Querious,11,0,0,0,F
